Date,Close,High,Low,Open,Volume
,NVDA,NVDA,NVDA,NVDA,NVDA
1999-01-22,0.03760697320103645,0.044769679366149916,0.03557698923942547,0.04011373608373559,2714688000
1999-01-25,0.04154684394598007,0.0420236230352775,0.03760698646890765,0.04059144813932767,510480000
1999-01-26,0.0383230596780777,0.042859806437354805,0.037726165516368405,0.042023607421546476,343200000
1999-01-27,0.03820386156439781,0.03939764641972435,0.036293074160621844,0.0384422510100043,244368000
1999-01-28,0.038083747029304504,0.03844224827805183,0.03784535760063949,0.03820385884938682,227520000
1999-01-29,0.03629307448863983,0.03820386190968556,0.03629307448863983,0.03808375007998176,244032000
1999-02-01,0.037010081112384796,0.03724847058635392,0.03629307847862921,0.03629307847862921,154704000
1999-02-02,0.0341448038816452,0.037248460250838736,0.033070215627275,0.03629306840821134,264096000
1999-02-03,0.034860894083976746,0.03533859175649711,0.03342780448207954,0.03366711272513214,75120000
1999-02-04,0.0367707759141922,0.03772616801344324,0.03486090028244486,0.03533859803990262,181920000
1999-02-05,0.03784537315368652,0.03820387454976464,0.03641319836596217,0.037367675286458624,136848000
1999-02-08,0.03653240203857422,0.038203885652662466,0.03653240203857422,0.03808377374831143,154080000
1999-02-09,0.035099294036626816,0.03748686406912069,0.03462159626737386,0.03724847117571509,86976000
1999-02-10,0.03474171832203865,0.03605469675518039,0.03414482393066827,0.035099304351569445,148224000
1999-02-11,0.03772616386413574,0.03915833816524331,0.03486089644827345,0.03486089644827345,132240000
1999-02-12,0.03987535089254379,0.04011374037861163,0.038203868048659974,0.038203868048659974,109728000
1999-02-16,0.04011373966932297,0.04226292026114377,0.03605468678132075,0.040591437446815,211008000
1999-02-17,0.03796455264091492,0.03963603517185715,0.0372484655029771,0.039158337475354944,67728000
1999-02-18,0.03856144845485687,0.03963603690781121,0.037486860001902544,0.0391583391903871,70704000
1999-02-19,0.03987535089254379,0.04059143816455029,0.03772617026272131,0.038203868048659974,75360000
1999-02-22,0.04011373966932297,0.041069135224307045,0.03796455907750216,0.040591437446815,205248000
1999-02-23,0.04202359914779663,0.04285979799897127,0.03868155335229037,0.041069122697726196,138096000
1999-02-24,0.045366574078798294,0.050142629254180504,0.04429198557398789,0.048231841707940024,612768000
1999-02-25,0.04393439367413521,0.048709532799670045,0.04321738775443288,0.04727735517178174,149136000
1999-02-26,0.04190440475940704,0.04584425986610385,0.041546818949739245,0.04441208583180764,172608000
1999-03-01,0.042143724858760834,0.043934404166308554,0.040113740665296715,0.04297900858760321,92160000
1999-03-02,0.04178523272275925,0.042262930617307,0.04106914528794357,0.04202362226302718,55248000
1999-03-03,0.038919948041439056,0.04202360484885658,0.03868155859995738,0.04202360484885658,61392000
1999-03-04,0.038083747029304504,0.041069126061275656,0.037726161178475055,0.040829817819028905,57360000
1999-03-05,0.04023294150829315,0.040352134557356055,0.038442262005299314,0.038442262005299314,78768000
1999-03-08,0.04082982614636421,0.0420236111603279,0.03844225611843683,0.03915834336406122,75888000
1999-03-09,0.042143724858760834,0.04274061909983165,0.04071063490636753,0.04071063490636753,143184000
1999-03-10,0.041426729410886765,0.04274062655645193,0.0408298350656805,0.04274062655645193,235344000
1999-03-11,0.0396360345184803,0.04142671344845407,0.0396360345184803,0.040710626322320524,54288000
1999-03-12,0.038919948041439056,0.039875343434628056,0.03820386090336288,0.039875343434628056,90768000
1999-03-15,0.040591441094875336,0.04106913891529934,0.03963604545402732,0.03987535377117398,108816000
1999-03-16,0.03927844762802124,0.04130751594248021,0.0389199463753464,0.04082981826633508,79152000
1999-03-17,0.03951685503125191,0.040352135454161026,0.038561459327035454,0.039636048082963816,51360000
1999-03-18,0.03999454155564308,0.04059143229040491,0.03868156023683833,0.03963603685678661,46320000
1999-03-19,0.04011373966932297,0.04130752470615969,0.03987535018747032,0.03987535018747032,105312000
1999-03-22,0.038919948041439056,0.04106912826929873,0.038919948041439056,0.04094901644275877,36672000
1999-03-23,0.03653240203857422,0.039158362850551194,0.03581631443660108,0.039158362850551194,163968000
1999-03-24,0.03629307448863983,0.036532379334392094,0.03486089675909863,0.03629307448863983,60864000
1999-03-25,0.0367707759141922,0.038203865770901006,0.03605468526921517,0.0361738817129748,40320000
1999-03-26,0.03999454155564308,0.04011373457359576,0.03724846708641088,0.03724846708641088,88272000
1999-03-29,0.04118834063410759,0.04214373298128467,0.040472249803303696,0.04118834063410759,65952000
1999-03-30,0.03772616386413574,0.041666019704820235,0.03748685902051716,0.041307518430551825,69504000
1999-03-31,0.04035212844610214,0.04082982621524736,0.03712927813630292,0.038919953952437185,153600000
